Date,US,Dev_exUS,EM,BTC
2011-09-16,1216.010009765625,23.06437110900879,30.240928649902344,
2011-09-19,1204.0899658203125,22.328706741333008,29.34556770324707,
2011-09-20,1202.0899658203125,22.478561401367188,29.129186630249023,
2011-09-21,1166.760009765625,21.8042049407959,28.047285079956055,
2011-09-22,1129.56005859375,20.952747344970703,26.077486038208008,
2011-09-23,1136.4300537109375,21.19796371459961,26.771398544311523,
2011-09-26,1162.949951171875,21.8042049407959,27.174306869506836,
2011-09-27,1175.3800048828125,22.451311111450195,28.039827346801758,
2011-09-28,1151.06005859375,22.04261589050293,27.196691513061523,
2011-09-29,1160.4000244140625,22.533056259155273,27.569761276245117,
2011-09-30,1131.4200439453125,21.708843231201172,26.189401626586914,
2011-10-03,1099.22998046875,21.027671813964844,25.63726043701172,
2011-10-04,1123.949951171875,21.497682571411133,26.03272247314453,
2011-10-05,1144.030029296875,21.899572372436523,26.637081146240234,
2011-10-06,1164.969970703125,22.642040252685547,27.51753044128418,
2011-10-07,1155.4599609375,22.451311111450195,27.189224243164062,
2011-10-10,1194.8900146484375,23.452638626098633,28.405439376831055,
2011-10-11,1195.5400390625,23.45944595336914,28.420352935791016,
2011-10-12,1207.25,23.983943939208984,29.218730926513672,
2011-10-13,1203.6600341796875,23.936269760131836,28.95758056640625,
2011-10-14,1224.5799560546875,24.25641441345215,29.539560317993164,
2011-10-17,1200.8599853515625,23.547998428344727,28.53973960876465,
2011-10-18,1225.3800048828125,23.92945098876953,29.30080223083496,
2011-10-19,1209.8800048828125,23.520750045776367,28.741193771362305,
2011-10-20,1215.3900146484375,23.50031280517578,28.189056396484375,
2011-10-21,1238.25,24.242786407470703,28.994884490966797,
2011-10-24,1254.18994140625,24.54931640625,30.129016876220703,
2011-10-25,1229.050048828125,24.12017822265625,29.532108306884766,
2011-10-26,1242.0,24.556121826171875,30.0767822265625,
2011-10-27,1284.5899658203125,26.007017135620117,31.90481185913086,
2011-10-28,1285.0899658203125,25.680055618286133,31.63620376586914,
2011-10-31,1253.300048828125,24.399459838867188,30.44985008239746,
2011-11-01,1218.280029296875,23.364078521728516,29.711170196533203,
2011-11-02,1237.9000244140625,23.677417755126953,30.621456146240234,
2011-11-03,1261.1500244140625,24.440324783325195,30.934833526611328,
2011-11-04,1253.22998046875,24.03162956237793,30.733379364013672,
2011-11-07,1261.1199951171875,24.058870315551758,30.994524002075195,
2011-11-08,1275.9200439453125,24.494823455810547,31.360136032104492,
2011-11-09,1229.0999755859375,22.948566436767578,29.52464485168457,
2011-11-10,1239.699951171875,23.350460052490234,29.718637466430664,
2011-11-11,1263.8499755859375,24.0656795501709,30.4349308013916,
2011-11-14,1251.780029296875,23.561616897583008,30.017086029052734,
2011-11-15,1257.81005859375,23.425386428833008,30.203624725341797,
2011-11-16,1236.9100341796875,23.003063201904297,29.390336990356445,
2011-11-17,1216.1300048828125,22.75783920288086,28.644195556640625,
2011-11-18,1215.6500244140625,22.832767486572266,28.756120681762695,
2011-11-21,1192.97998046875,22.246965408325195,27.830904006958008,
2011-11-22,1188.0400390625,22.028995513916016,27.92790412902832,
2011-11-23,1161.7900390625,21.361448287963867,27.025087356567383,
2011-11-25,1158.6700439453125,21.25246238708496,26.935544967651367,
2011-11-28,1192.550048828125,22.3218936920166,28.226369857788086,
2011-11-29,1195.18994140625,22.46494483947754,28.099517822265625,
2011-11-30,1246.9599609375,23.65017318725586,29.85294532775879,
2011-12-01,1244.5799560546875,23.51393699645996,29.763404846191406,
2011-12-02,1244.280029296875,23.479875564575195,29.67386245727539,
2011-12-05,1257.0799560546875,23.7251033782959,30.158849716186523,
2011-12-06,1258.469970703125,23.711475372314453,29.748472213745117,
2011-12-07,1261.010009765625,23.868148803710938,29.867862701416016,
2011-12-08,1234.3499755859375,23.05074119567871,28.793420791625977,
2011-12-09,1255.18994140625,23.643356323242188,29.37540626525879,
2011-12-12,1236.469970703125,22.832767486572266,28.271127700805664,
2011-12-13,1225.72998046875,22.451311111450195,28.009979248046875,
2011-12-14,1211.8199462890625,22.206092834472656,27.60706329345703,
2011-12-15,1215.75,22.301456451416016,27.7861385345459,
2011-12-16,1219.6600341796875,22.13116455078125,27.99506187438965,
2011-12-19,1205.3499755859375,22.032115936279297,27.271305084228516,
2011-12-20,1241.300048828125,22.87818145751953,28.41404151916504,
2011-12-21,1243.719970703125,22.75436782836914,28.504436492919922,
2011-12-22,1254.0,23.029508590698242,28.881080627441406,
2011-12-23,1265.3299560546875,23.160202026367188,28.994064331054688,
2011-12-27,1265.4300537109375,23.098297119140625,28.715362548828125,
2011-12-28,1249.6400146484375,22.733726501464844,28.233251571655273,
2011-12-29,1263.02001953125,23.098297119140625,28.557161331176758,
2011-12-30,1257.5999755859375,23.208354949951172,28.57977294921875,
2012-01-03,1277.06005859375,23.937484741210938,29.453580856323242,
2012-01-04,1277.300048828125,23.68985366821289,29.287858963012695,
2012-01-05,1281.06005859375,23.2496280670166,29.159793853759766,
2012-01-06,1277.81005859375,22.96760368347168,28.79068946838379,
2012-01-09,1280.699951171875,23.08454132080078,29.091995239257812,
2012-01-10,1292.0799560546875,23.421592712402344,29.724775314331055,
2012-01-11,1292.47998046875,23.277137756347656,29.74736976623535,
2012-01-12,1295.5,23.511009216308594,29.867887496948242,
2012-01-13,1289.0899658203125,23.077661514282227,29.59670639038086,
2012-01-17,1293.6700439453125,23.442232131958008,30.161678314208984,
2012-01-18,1308.0400390625,23.87557029724121,30.92250633239746,
2012-01-19,1314.5,24.267654418945312,31.193674087524414,
2012-01-20,1315.3800048828125,24.329561233520508,31.17108154296875,
2012-01-23,1316.0,24.515283584594727,31.472400665283203,
2012-01-24,1314.6500244140625,24.446495056152344,31.517593383789062,
2012-01-25,1326.06005859375,24.61158561706543,31.87163543701172,
2012-01-26,1318.4300537109375,24.673494338989258,31.74358367919922,
2012-01-27,1316.3299560546875,24.687246322631836,31.909313201904297,
2012-01-30,1313.010009765625,24.308927536010742,31.449790954589844,
2012-01-31,1312.4100341796875,24.47401237487793,31.720983505249023,
2012-02-01,1324.0899658203125,24.983030319213867,32.421539306640625,
2012-02-02,1325.5400390625,25.038053512573242,32.511940002441406,
2012-02-03,1344.9000244140625,25.512678146362305,33.05430221557617,
2012-02-06,1344.3299560546875,25.35447120666504,32.77558898925781,
2012-02-07,1347.050048828125,25.52643585205078,32.8433837890625,
2012-02-08,1349.9599609375,25.608983993530273,33.076900482177734,
2012-02-09,1351.949951171875,25.677764892578125,33.061832427978516,
2012-02-10,1342.6400146484375,25.182504653930664,32.33113479614258,
2012-02-13,1351.77001953125,25.437007904052734,32.85844802856445,
2012-02-14,1350.5,25.210020065307617,32.58726501464844,
2012-02-15,1343.22998046875,25.134361267089844,32.67765808105469,
2012-02-16,1358.0400390625,25.48516273498535,33.031707763671875,
2012-02-17,1361.22998046875,25.595226287841797,33.09196853637695,
2012-02-21,1362.2099609375,25.62961196899414,32.95637893676758,
2012-02-22,1357.6600341796875,25.498924255371094,33.01664352416992,
2012-02-23,1363.4599609375,25.746545791625977,32.95637893676758,
2012-02-24,1365.739990234375,25.96666145324707,33.28782653808594,
2012-02-27,1367.5899658203125,25.774065017700195,32.95637893676758,
2012-02-28,1372.1800537109375,25.99418067932129,33.41587829589844,
2012-02-29,1365.6800537109375,25.712156295776367,33.393280029296875,
2012-03-01,1374.0899658203125,26.062971115112305,33.70966339111328,
2012-03-02,1369.6300048828125,25.767194747924805,33.62680435180664,
2012-03-05,1364.3299560546875,25.664011001586914,33.04676055908203,
2012-03-06,1343.3599853515625,24.63909912109375,31.939430236816406,
2012-03-07,1352.6300048828125,24.98990821838379,32.323612213134766,
2012-03-08,1365.9100341796875,25.62273597717285,33.00157165527344,
2012-03-09,1370.8699951171875,25.443899154663086,32.98649978637695,
2012-03-12,1371.0899658203125,25.48516273498535,32.62492370605469,
2012-03-13,1395.949951171875,25.939149856567383,33.51381301879883,
2012-03-14,1394.280029296875,25.76030921936035,32.98649978637695,
2012-03-15,1402.5999755859375,26.007936477661133,33.250160217285156,
2012-03-16,1404.1700439453125,26.234928131103516,33.212493896484375,
2012-03-19,1409.75,26.358749389648438,33.08443069458008,
2012-03-20,1405.52001953125,26.049205780029297,32.511940002441406,
2012-03-21,1402.8900146484375,25.897884368896484,32.57219696044922,
2012-03-22,1392.780029296875,25.602100372314453,32.07502746582031,
2012-03-23,1397.1099853515625,25.780946731567383,32.316078186035156,
2012-03-26,1416.510009765625,26.221172332763672,32.88103485107422,
2012-03-27,1412.52001953125,25.918514251708984,32.707786560058594,
2012-03-28,1405.5400390625,25.62961196899414,32.15788650512695,
2012-03-29,1403.280029296875,25.430139541625977,32.12022399902344,
2012-03-30,1408.469970703125,25.691518783569336,32.35374069213867,
2012-04-02,1419.0400390625,26.08359718322754,32.798179626464844,
2012-04-03,1413.3800048828125,25.540199279785156,32.609859466552734,
2012-04-04,1398.9599609375,24.87984848022461,32.02229309082031,
2012-04-05,1398.0799560546875,24.65285873413086,32.1955451965332,
2012-04-09,1382.199951171875,24.54279899597168,31.720983505249023,
2012-04-10,1358.5899658203125,23.923723220825195,31.103281021118164,
2012-04-11,1368.7099609375,24.329561233520508,31.442262649536133,
2012-04-12,1387.5699462890625,24.811063766479492,32.248291015625,
2012-04-13,1370.260009765625,24.157602310180664,31.758647918701172,
2012-04-16,1369.5699462890625,24.412113189697266,31.600454330444336,
2012-04-17,1390.780029296875,24.921113967895508,31.962032318115234,
2012-04-18,1385.1400146484375,24.721637725830078,31.811372756958008,
2012-04-19,1376.9200439453125,24.59095001220703,31.66824722290039,
2012-04-20,1378.530029296875,24.900484085083008,31.886707305908203,
2012-04-23,1366.93994140625,24.34331703186035,31.276535034179688,
2012-04-24,1371.969970703125,24.52216339111328,31.34434700012207,
2012-04-25,1390.68994140625,24.927997589111328,31.630577087402344,
2012-04-26,1399.97998046875,25.09308624267578,31.826444625854492,
2012-04-27,1403.3599853515625,25.223779678344727,31.87163543701172,
2012-04-30,1397.9100341796875,25.06557273864746,31.80384635925293,
2012-05-01,1405.8199462890625,25.2581729888916,32.01476287841797,
2012-05-02,1402.31005859375,24.98990821838379,31.954492568969727,
2012-05-03,1391.5699462890625,24.762910842895508,31.713438034057617,
2012-05-04,1369.0999755859375,24.336442947387695,31.156017303466797,
2012-05-07,1369.5799560546875,24.535917282104492,31.269004821777344,
2012-05-08,1363.719970703125,24.20574378967285,30.771835327148438,
2012-05-09,1354.5799560546875,23.848052978515625,30.372602462768555,
2012-05-10,1357.989990234375,23.971874237060547,30.500652313232422,
2012-05-11,1353.3900146484375,23.854938507080078,30.108945846557617,
2012-05-14,1338.3499755859375,23.366561889648438,29.423450469970703,
2012-05-15,1330.6600341796875,23.001995086669922,29.16733169555664,
2012-05-16,1324.800048828125,22.843788146972656,28.753021240234375,
2012-05-17,1304.8599853515625,22.46546745300293,28.361316680908203,
2012-05-18,1295.219970703125,22.403560638427734,28.090126037597656,
2012-05-21,1315.989990234375,22.94008445739746,28.76055145263672,
2012-05-22,1316.6300048828125,22.864421844482422,28.45924186706543,
2012-05-23,1318.8599853515625,22.623672485351562,28.263389587402344,
2012-05-24,1320.6800537109375,22.479228973388672,28.12026596069336,
2012-05-25,1317.8199462890625,22.44483184814453,27.984668731689453,
2012-05-29,1332.4200439453125,22.658065795898438,28.775623321533203,
2012-05-30,1313.3199462890625,22.073383331298828,28.27845001220703,
2012-05-31,1310.3299560546875,22.10089874267578,28.398984909057617,
2012-06-01,1278.0400390625,21.633155822753906,27.638154983520508,
2012-06-04,1278.1800537109375,21.784486770629883,27.758678436279297,
2012-06-05,1285.5,21.853267669677734,27.834012985229492,
2012-06-06,1315.1300048828125,22.58928108215332,28.647560119628906,
2012-06-07,1314.989990234375,22.630552291870117,28.820819854736328,
2012-06-08,1325.6600341796875,22.630552291870117,28.57224464416504,
2012-06-11,1308.9300537109375,22.37604522705078,28.157928466796875,
2012-06-12,1324.1800537109375,22.802518844604492,28.745494842529297,
2012-06-13,1314.8800048828125,22.596158981323242,28.640024185180664,
2012-06-14,1329.0999755859375,22.75436782836914,28.843421936035156,
2012-06-15,1342.8399658203125,23.112049102783203,29.370723724365234,
2012-06-18,1344.780029296875,22.89881706237793,29.43097686767578,
2012-06-19,1357.97998046875,23.428470611572266,29.905550003051758,
2012-06-20,1355.68994140625,23.593355178833008,29.807632446289062,
2012-06-21,1325.510009765625,22.942306518554688,28.716001510620117,
2012-06-22,1335.02001953125,23.197065353393555,28.8074893951416,
2012-06-25,1313.719970703125,22.581398010253906,28.27387046813965,
2012-06-26,1319.989990234375,22.722930908203125,28.517807006835938,
2012-06-27,1331.8499755859375,22.914003372192383,28.700763702392578,
2012-06-28,1329.0400390625,22.87862205505371,28.563549041748047,
2012-06-29,1362.1600341796875,23.848112106323242,29.8289737701416,
2012-07-02,1365.510009765625,24.06748390197754,29.8289737701416,
2012-07-03,1374.02001953125,24.258554458618164,30.423574447631836,
2012-07-05,1367.5799560546875,23.678266525268555,30.10340690612793,
2012-07-06,1354.6800537109375,23.373981475830078,29.554533004760742,
2012-07-09,1352.4599609375,23.35982322692871,29.447811126708984,
2012-07-10,1341.469970703125,23.26074981689453,29.12002944946289,
2012-07-11,1341.449951171875,23.345678329467773,29.272489547729492,
2012-07-12,1334.760009765625,23.105066299438477,28.78461265563965,
2012-07-13,1356.780029296875,23.47304916381836,29.34109115600586,
2012-07-16,1353.6400146484375,23.48720359802246,29.272489547729492,
2012-07-17,1363.6700439453125,23.586275100708008,29.661270141601562,
2012-07-18,1372.780029296875,23.749038696289062,29.585039138793945,
2012-07-19,1376.510009765625,23.97548484802246,29.859464645385742,
2012-07-20,1362.6600341796875,23.39521026611328,29.417322158813477,
2012-07-23,1350.52001953125,22.857389450073242,28.647401809692383,
2012-07-24,1338.31005859375,22.5247859954834,28.525426864624023,
2012-07-25,1337.8900146484375,22.680471420288086,28.66264533996582,
2012-07-26,1360.02001953125,23.565046310424805,29.310604095458984,
2012-07-27,1385.969970703125,24.159481048583984,30.133895874023438,
2012-07-30,1385.300048828125,24.166561126708984,29.95856475830078,
2012-07-31,1379.3199462890625,23.98964500427246,29.82134437561035,
2012-08-01,1375.3199462890625,24.025026321411133,29.87470054626465,
2012-08-02,1365.0,23.565046310424805,29.5240478515625,
2012-08-03,1390.989990234375,24.60530662536621,30.43880844116211,
2012-08-06,1394.22998046875,24.7539119720459,30.62940216064453,
2012-08-07,1401.3499755859375,24.966209411621094,30.713247299194336,
2012-08-08,1402.219970703125,24.97328758239746,30.774229049682617,
2012-08-09,1402.800048828125,24.944978713989258,30.9038143157959,
2012-08-10,1405.8699951171875,24.959136962890625,31.048669815063477,
2012-08-13,1404.1099853515625,24.89543914794922,30.774229049682617,
2012-08-14,1403.9300537109375,25.0086669921875,30.766603469848633,
2012-08-15,1405.530029296875,24.952051162719727,30.720870971679688,
2012-08-16,1415.510009765625,25.24219512939453,31.002918243408203,
2012-08-17,1418.1600341796875,25.263427734375,30.8504581451416,
2012-08-20,1418.1300048828125,25.206817626953125,30.83521842956543,
2012-08-21,1413.1700439453125,25.41911506652832,30.789474487304688,
2012-08-22,1413.489990234375,25.355426788330078,30.804725646972656,
2012-08-23,1402.0799560546875,25.206817626953125,30.522682189941406,
2012-08-24,1411.1300048828125,25.114822387695312,30.530290603637695,
2012-08-27,1410.43994140625,25.199737548828125,30.217744827270508,
2012-08-28,1409.300048828125,25.213890075683594,30.156768798828125,
2012-08-29,1410.489990234375,25.128969192504883,30.011919021606445,
2012-08-30,1399.47998046875,24.824682235717773,29.661270141601562,
2012-08-31,1406.5799560546875,25.058202743530273,29.943315505981445,
2012-09-04,1404.93994140625,25.044050216674805,29.77560806274414,
2012-09-05,1403.43994140625,25.058202743530273,29.623151779174805,
2012-09-06,1432.1199951171875,25.794170379638672,30.27874183654785,
2012-09-07,1437.9200439453125,26.16922378540039,30.980045318603516,
2012-09-10,1429.0799560546875,25.928625106811523,30.58364486694336,
2012-09-11,1433.56005859375,26.282459259033203,30.949556350708008,
2012-09-12,1436.56005859375,26.381528854370117,31.086767196655273,
2012-09-13,1459.989990234375,26.806123733520508,31.92530632019043,
2012-09-14,1465.77001953125,27.11749267578125,32.2988395690918,
2012-09-17,1461.18994140625,26.997194290161133,31.948179244995117,
2012-09-18,1459.3199462890625,26.784893035888672,31.963424682617188,
2012-09-19,1461.050048828125,26.961807250976562,31.963424682617188,
2012-09-20,1460.260009765625,26.7353572845459,31.772855758666992,
2012-09-21,1460.1500244140625,26.777820587158203,31.849079132080078,
2012-09-24,1456.8900146484375,26.67874526977539,31.818586349487305,
2012-09-25,1441.5899658203125,26.459369659423828,31.345958709716797,
2012-09-26,1433.3199462890625,26.112619400024414,31.201122283935547,
2012-09-27,1447.1500244140625,26.431060791015625,31.69661521911621,
2012-09-28,1440.6700439453125,25.843713760375977,31.50604820251465,
2012-10-01,1444.489990234375,26.08431053161621,31.818586349487305,
2012-10-02,1445.75,26.2470760345459,31.864315032958984,
2012-10-03,1450.989990234375,26.17630958557129,31.650876998901367,
2012-10-04,1461.4000244140625,26.494754791259766,31.97867202758789,
2012-10-05,1460.9300537109375,26.55137062072754,31.97867202758789,
2012-10-08,1455.8800048828125,26.339069366455078,31.69661521911621,
2012-10-09,1441.47998046875,25.907394409179688,31.460298538208008,
2012-10-10,1432.56005859375,25.83663558959961,31.26972198486328,
2012-10-11,1432.8399658203125,26.09139060974121,31.559402465820312,
2012-10-12,1428.5899658203125,26.08431053161621,31.460298538208008,
2012-10-15,1440.1300048828125,26.32491683959961,31.64324951171875,
2012-10-16,1454.9200439453125,26.81319808959961,31.971044540405273,
2012-10-17,1460.9100341796875,27.089189529418945,32.22260665893555,
2012-10-18,1457.3399658203125,26.940580368041992,32.131134033203125,
2012-10-19,1433.18994140625,26.579683303833008,31.635631561279297,
2012-10-22,1433.8199462890625,26.728282928466797,31.94055938720703,
2012-10-23,1413.1099853515625,26.09139060974121,31.284976959228516,
2012-10-24,1408.75,26.056013107299805,31.315465927124023,
2012-10-25,1412.969970703125,26.218759536743164,31.658506393432617,
2012-10-26,1411.93994140625,26.21169090270996,31.41455841064453,
2012-10-31,1412.1600341796875,26.27538299560547,31.36882972717285,
2012-11-01,1427.5899658203125,26.579683303833008,31.879568099975586,
2012-11-02,1414.199951171875,26.254148483276367,31.711856842041016,
2012-11-05,1417.260009765625,26.15507698059082,31.864315032958984,
2012-11-06,1428.3900146484375,26.452293395996094,32.11589050292969,
2012-11-07,1394.530029296875,26.02769660949707,31.589889526367188,
2012-11-08,1377.510009765625,25.744630813598633,31.193500518798828,
2012-11-09,1379.8499755859375,25.65971565246582,31.254486083984375,
2012-11-12,1380.030029296875,25.709251403808594,31.36882972717285,
2012-11-13,1374.530029296875,25.62433624267578,31.086767196655273,
2012-11-14,1355.489990234375,25.38373374938965,30.60653305053711,
2012-11-15,1353.3299560546875,25.355426788330078,30.713247299194336,
2012-11-16,1359.8800048828125,25.213890075683594,30.804725646972656,
2012-11-19,1386.8900146484375,25.7800235748291,31.345958709716797,
2012-11-20,1387.81005859375,25.864933013916016,31.284976959228516,
2012-11-21,1391.030029296875,25.95693588256836,31.22399139404297,
2012-11-23,1409.1500244140625,26.579683303833008,31.734729766845703,
2012-11-26,1406.2900390625,26.52306365966797,31.734729766845703,
2012-11-27,1398.93994140625,26.367368698120117,31.467924118041992,
2012-11-28,1409.9300537109375,26.61505699157715,31.64324951171875,
2012-11-29,1415.949951171875,26.85565757751465,31.87195587158203,
2012-11-30,1416.1800537109375,26.87689208984375,31.85670280456543,
2012-12-03,1409.4599609375,26.975961685180664,31.84145736694336,
2012-12-04,1407.050048828125,27.11749267578125,31.93292999267578,
2012-12-05,1409.280029296875,27.167028427124023,32.275978088378906,
2012-12-06,1413.93994140625,27.15995216369629,32.5199089050293,
2012-12-07,1418.0699462890625,27.082117080688477,32.61900329589844,
2012-12-10,1418.550048828125,27.11749267578125,32.801963806152344,
2012-12-11,1427.8399658203125,27.358095169067383,32.96966552734375,
2012-12-12,1428.47998046875,27.478397369384766,33.06876754760742,
2012-12-13,1419.449951171875,27.400556564331055,32.923927307128906,
2012-12-14,1413.5799560546875,27.535015106201172,33.06876754760742,
2012-12-17,1430.3599853515625,27.653200149536133,33.15262222290039,
2012-12-18,1446.7900390625,27.89527130126953,33.38423156738281,
2012-12-19,1435.81005859375,27.916637420654297,33.368892669677734,
2012-12-20,1443.68994140625,28.08038330078125,33.56829071044922,
2012-12-21,1430.1500244140625,27.81695556640625,33.18482971191406,
2012-12-24,1426.6600341796875,27.760005950927734,33.11579895019531,
2012-12-26,1419.8299560546875,27.78847885131836,33.21550369262695,
2012-12-27,1418.0999755859375,27.909509658813477,33.40269088745117,
2012-12-28,1402.4300537109375,27.510807037353516,33.525455474853516,
2012-12-31,1426.18994140625,27.980712890625,34.02410888671875,
2013-01-02,1462.4200439453125,28.38653564453125,34.691551208496094,
2013-01-03,1459.3699951171875,28.002071380615234,34.44605255126953,
2013-01-04,1466.469970703125,28.2014217376709,34.515106201171875,
2013-01-07,1461.8900146484375,28.180068969726562,34.25425720214844,
2013-01-08,1457.1500244140625,28.123104095458984,33.947383880615234,
2013-01-09,1461.02001953125,28.15158462524414,34.093135833740234,
2013-01-10,1472.1199951171875,28.642847061157227,34.39234161376953,
2013-01-11,1472.050048828125,28.763885498046875,34.116172790527344,
2013-01-14,1470.6800537109375,28.742530822753906,34.261940002441406,
2013-01-15,1472.3399658203125,28.642847061157227,34.116172790527344,
2013-01-16,1472.6300048828125,28.507579803466797,34.085479736328125,
2013-01-17,1480.93994140625,28.8137264251709,34.27728271484375,
2013-01-18,1485.97998046875,28.749645233154297,34.3539924621582,
2013-01-22,1492.56005859375,28.756765365600586,34.300289154052734,
2013-01-23,1494.81005859375,28.77100944519043,34.116172790527344,
2013-01-24,1494.8199462890625,28.934755325317383,33.993431091308594,
2013-01-25,1502.9599609375,29.32634735107422,33.87834930419922,
2013-01-28,1500.1800537109375,29.269380569458008,33.640525817871094,
2013-01-29,1507.8399658203125,29.418901443481445,34.01643371582031,
2013-01-30,1501.9599609375,29.3833065032959,33.8553352355957,
2013-01-31,1498.1099853515625,29.26226806640625,33.92437744140625,
2013-02-01,1513.1700439453125,29.56841278076172,34.1468505859375,
2013-02-04,1495.7099609375,28.749645233154297,33.69422149658203,
2013-02-05,1511.2900390625,28.949003219604492,33.73257827758789,
2013-02-06,1512.1199951171875,28.870681762695312,33.69422149658203,
2013-02-07,1509.3900146484375,28.521818161010742,33.39501953125,
2013-02-08,1517.9300537109375,28.763885498046875,33.640525817871094,
2013-02-11,1517.010009765625,28.593015670776367,33.62517547607422,
2013-02-12,1519.4300537109375,28.827964782714844,33.71723175048828,
2013-02-13,1520.3299560546875,28.970359802246094,33.886016845703125,
2013-02-14,1521.3800048828125,28.756765365600586,33.87066650390625,
2013-02-15,1519.7900390625,28.664209365844727,33.747920989990234,
2013-02-19,1530.93994140625,28.984590530395508,33.81696701049805,
2013-02-20,1511.949951171875,28.60012435913086,33.51776885986328,
2013-02-21,1502.4200439453125,28.13022232055664,33.057472229003906,
2013-02-22,1515.5999755859375,28.557411193847656,33.20323181152344,
2013-02-25,1487.8499755859375,27.674556732177734,32.758270263671875,
2013-02-26,1496.93994140625,27.866790771484375,32.94240188598633,
2013-02-27,1515.989990234375,28.329580307006836,33.30296325683594,
2013-02-28,1514.6800537109375,28.25125503540039,33.14952087402344,
2013-03-01,1518.199951171875,28.123104095458984,33.22624588012695,
2013-03-04,1525.199951171875,28.237016677856445,32.91170883178711,
2013-03-05,1539.7900390625,28.564531326293945,33.31064224243164,
2013-03-06,1541.4599609375,28.564531326293945,33.471744537353516,
2013-03-07,1544.260009765625,28.756765365600586,33.563804626464844,
2013-03-08,1551.1800537109375,28.73540496826172,33.8553352355957,
2013-03-11,1556.219970703125,28.827964782714844,33.671207427978516,
2013-03-12,1552.47998046875,28.749645233154297,33.287620544433594,
2013-03-13,1554.52001953125,28.678447723388672,32.973079681396484,
2013-03-14,1563.22998046875,29.077157974243164,33.111183166503906,
2013-03-15,1560.699951171875,29.027315139770508,32.81197738647461,
2013-03-18,1552.0999755859375,28.621492385864258,32.44374084472656,
2013-03-19,1548.3399658203125,28.550291061401367,32.213584899902344,
2013-03-20,1558.7099609375,28.714052200317383,32.39769744873047,
2013-03-21,1545.800048828125,28.379419326782227,32.067813873291016,
2013-03-22,1556.8900146484375,28.67132568359375,32.19056701660156,
2013-03-25,1551.68994140625,28.2227840423584,32.159873962402344,
2013-03-26,1563.77001953125,28.358062744140625,32.620174407958984,
2013-03-27,1562.8499755859375,28.073266983032227,32.742923736572266,
2013-03-28,1569.18994140625,28.272619247436523,32.81197738647461,
2013-04-01,1562.1700439453125,28.123104095458984,32.459068298339844,
2013-04-02,1570.25,28.429256439208984,32.47441864013672,
2013-04-03,1553.68994140625,28.286865234375,32.09083557128906,
2013-04-04,1559.97998046875,28.286865234375,31.998769760131836,
2013-04-05,1553.280029296875,28.115983963012695,31.922056198120117,
2013-04-08,1563.0699462890625,28.137344360351562,31.975757598876953,
2013-04-09,1568.6099853515625,28.293977737426758,32.2902946472168,
2013-04-10,1587.72998046875,28.742530822753906,32.59716796875,
2013-04-11,1593.3699951171875,28.90628433227539,32.62785339355469,
2013-04-12,1588.8499755859375,28.877796173095703,32.12919616699219,
2013-04-15,1552.3599853515625,28.2441463470459,31.346670150756836,
2013-04-16,1574.5699462890625,28.64997100830078,31.9910888671875,
2013-04-17,1552.010009765625,27.845434188842773,31.484758377075195,
2013-04-18,1541.6099853515625,27.824073791503906,31.484758377075195,
2013-04-19,1555.25,28.016305923461914,31.945068359375,
2013-04-22,1562.5,28.15158462524414,32.0984992980957,
2013-04-23,1578.780029296875,28.63573455810547,32.2519416809082,
2013-04-24,1578.7900390625,28.863561630249023,32.44374084472656,
2013-04-25,1585.1600341796875,29.013071060180664,32.735252380371094,
2013-04-26,1582.239990234375,29.098508834838867,32.405372619628906,
2013-04-29,1593.6099853515625,29.53282356262207,32.742923736572266,
2013-04-30,1597.5699462890625,29.547060012817383,33.210906982421875,
2013-05-01,1582.699951171875,29.376176834106445,32.8503303527832,
2013-05-02,1597.5899658203125,29.518585205078125,33.111183166503906,
2013-05-03,1614.4200439453125,29.888803482055664,33.38734817504883,
2013-05-06,1617.5,29.824735641479492,33.433380126953125,
2013-05-07,1625.9599609375,29.95288848876953,33.671207427978516,
2013-05-08,1632.68994140625,30.330236434936523,33.93204116821289,
2013-05-09,1626.6700439453125,30.016971588134766,33.686546325683594,
2013-05-10,1633.699951171875,30.13800621032715,33.42570495605469,
2013-05-13,1633.77001953125,29.98848533630371,33.118839263916016,
2013-05-14,1650.3399658203125,30.04544448852539,33.272274017333984,
2013-05-15,1658.780029296875,30.166479110717773,33.27994918823242,
2013-05-16,1650.469970703125,30.066801071166992,33.16487121582031,
2013-05-17,1667.469970703125,30.280397415161133,33.31064224243164,
2013-05-20,1666.2900390625,30.387184143066406,33.39501953125,
2013-05-21,1669.1600341796875,30.458389282226562,33.32597351074219,
2013-05-22,1655.3499755859375,30.194961547851562,32.95772933959961,
2013-05-23,1650.510009765625,30.04544448852539,32.712249755859375,
2013-05-24,1649.5999755859375,30.02408790588379,32.42838668823242,
2013-05-28,1660.06005859375,30.173593521118164,32.604835510253906,
2013-05-29,1648.3599853515625,30.009841918945312,32.19056701660156,
2013-05-30,1654.4100341796875,30.223445892333984,32.19056701660156,
2013-05-31,1630.739990234375,29.589778900146484,31.607511520385742,
2013-06-03,1640.4200439453125,29.881704330444336,32.07548522949219,
2013-06-04,1631.3800048828125,29.76776885986328,31.684226989746094,
2013-06-05,1608.9000244140625,29.319225311279297,31.116527557373047,
2013-06-06,1622.56005859375,29.554176330566406,31.377363204956055,
